time_value,geo_type,geo_value,rsv_pct_positive,flu_pct_positive,sarscov2_pct_positive,Season
2024-08-24,province,sk,NA,NA,12.15,2023-2024
2024-08-24,province,yt,NA,NA,5.13,2023-2024
2024-08-24,region,atlantic,0.05,0.1,16.56,2023-2024
2024-08-24,region,bc,0.16,1.02,17.92,2023-2024
2024-08-24,region,on,0.21,0.19,15.9,2023-2024
2024-08-24,region,prairies,0.16,0.49,13.74,2023-2024
2024-08-24,region,qc,0.77,0.16,21.1,2023-2024
2024-08-17,province,pe,NA,NA,NA,2023-2024
2024-08-17,nation,ca,0.38,0.31,15.64,2023-2024
2024-08-17,province,ab,NA,NA,9.48,2023-2024
2024-08-17,province,mb,NA,NA,14.51,2023-2024
2024-08-17,province,nb,NA,NA,11.31,2023-2024
2024-08-17,province,ns,NA,NA,16.73,2023-2024
2024-08-17,province,nt,NA,NA,16.67,2023-2024
2024-08-17,province,nu,NA,NA,NA,2023-2024
2024-08-17,province,nl,NA,NA,10.84,2023-2024
2024-08-17,province,sk,NA,NA,13.36,2023-2024
2024-08-17,province,yt,NA,NA,9.52,2023-2024
2024-08-17,region,atlantic,0.23,0,13.59,2023-2024
2024-08-17,region,bc,0.08,1.02,16.78,2023-2024
2024-08-17,region,on,0.21,0.23,13.1,2023-2024
2024-08-17,region,prairies,0.05,0.25,11.29,2023-2024
2024-08-17,region,qc,0.9,0.2,20.44,2023-2024
2024-08-17,region,territories,0,1.54,12.5,2023-2024
2024-08-10,nation,ca,0.46,0.41,14.79,2023-2024
2024-08-10,province,ab,NA,NA,10.38,2023-2024
2024-08-10,province,mb,NA,NA,16.8,2023-2024
2024-08-10,province,nb,NA,NA,10.1,2023-2024
2024-08-10,province,nl,NA,NA,14.85,2023-2024
2024-08-10,province,ns,NA,NA,16.27,2023-2024
2024-08-10,province,nt,NA,NA,7.41,2023-2024
2024-08-10,province,nu,NA,NA,3.19,2023-2024
2024-08-10,province,pe,NA,NA,20.83,2023-2024
2024-08-10,province,sk,NA,NA,10.75,2023-2024
2024-08-10,region,atlantic,0.27,0.05,14.15,2023-2024
2024-08-10,region,bc,0.12,0.96,15.95,2023-2024
2024-08-10,region,on,0.18,0.35,12.86,2023-2024
2024-08-10,region,prairies,0.35,0.21,11.71,2023-2024
2024-08-10,region,qc,1.03,0.37,18.09,2023-2024
2024-08-10,region,territories,0,2.14,7.32,2023-2024
2024-08-10,province,yt,NA,NA,16.28,2023-2024
2024-08-03,province,nb,NA,NA,11.65,2023-2024
2024-08-03,province,nt,NA,NA,22.73,2023-2024
2024-08-03,province,ns,NA,NA,15.64,2023-2024
2024-08-03,province,nl,NA,NA,14.29,2023-2024
2024-08-03,province,pe,NA,NA,8.55,2023-2024
2024-08-03,province,mb,NA,NA,14.31,2023-2024
2024-08-03,province,ab,NA,NA,11.28,2023-2024
2024-08-03,nation,ca,0.37,0.36,15.76,2023-2024
2024-08-03,province,nu,NA,NA,5.26,2023-2024
2024-08-03,region,on,0.18,0.32,13.51,2023-2024
2024-08-03,province,sk,NA,NA,10.29,2023-2024
2024-08-03,region,atlantic,0.17,0.11,13.59,2023-2024
2024-08-03,region,bc,0.16,0.56,18.14,2023-2024
2024-08-03,province,yt,NA,NA,15.79,2023-2024
2024-08-03,region,prairies,0.12,0.44,11.69,2023-2024
2024-08-03,region,qc,0.9,0.3,19.66,2023-2024
2024-08-03,region,territories,0.98,2.94,11.03,2023-2024
2024-07-27,province,nu,NA,NA,6.94,2023-2024
2024-07-27,nation,ca,0.33,0.4,14.18,2023-2024
2024-07-27,province,ab,NA,NA,10.86,2023-2024
2024-07-27,province,mb,NA,NA,14.69,2023-2024
2024-07-27,province,nb,NA,NA,10.41,2023-2024
2024-07-27,province,nl,NA,NA,17.44,2023-2024
2024-07-27,province,ns,NA,NA,11.84,2023-2024
2024-07-27,province,nt,NA,NA,21.05,2023-2024
2024-07-27,province,pe,NA,NA,24,2023-2024
2024-07-27,region,territories,0,1.11,11.9,2023-2024
2024-07-27,province,yt,NA,NA,17.14,2023-2024
2024-07-27,region,atlantic,0.36,0.06,12.96,2023-2024
2024-07-27,region,bc,0.04,0.88,15.1,2023-2024
2024-07-27,region,on,0.2,0.33,12.21,2023-2024
2024-07-27,region,prairies,0.12,0.77,11.24,2023-2024
2024-07-27,region,qc,0.76,0.17,17.58,2023-2024
2024-07-27,province,sk,NA,NA,8.95,2023-2024
2024-07-20,province,nb,NA,NA,9.47,2023-2024
2024-07-20,province,nt,NA,NA,18.52,2023-2024
2024-07-20,province,ns,NA,NA,12.19,2023-2024
2024-07-20,province,nl,NA,NA,16.61,2023-2024
2024-07-20,province,pe,NA,NA,11.16,2023-2024
2024-07-20,province,mb,NA,NA,14.86,2023-2024
2024-07-20,province,ab,NA,NA,11.19,2023-2024
2024-07-20,nation,ca,0.57,0.6,13.96,2023-2024
2024-07-20,province,nu,NA,NA,2.63,2023-2024
2024-07-20,region,territories,0,1.8,7.86,2023-2024
2024-07-20,province,sk,NA,NA,11.48,2023-2024
2024-07-20,province,yt,NA,NA,10.81,2023-2024
2024-07-20,region,atlantic,0.7,0.16,12.19,2023-2024
2024-07-20,region,bc,0.16,1.63,16.98,2023-2024
2024-07-20,region,on,0.27,0.36,10.99,2023-2024
2024-07-20,region,prairies,0.4,0.92,11.9,2023-2024
2024-07-20,region,qc,1.21,0.28,17.17,2023-2024
2024-07-13,province,pe,NA,NA,11.86,2023-2024
2024-07-13,nation,ca,0.46,0.78,12.87,2023-2024
2024-07-13,province,ab,NA,NA,9.25,2023-2024
2024-07-13,province,mb,NA,NA,8,2023-2024
2024-07-13,province,nb,NA,NA,8.09,2023-2024
2024-07-13,province,nl,NA,NA,16.2,2023-2024
2024-07-13,province,ns,NA,NA,15.34,2023-2024
2024-07-13,province,nt,NA,NA,16.67,2023-2024
2024-07-13,province,nu,NA,NA,2.7,2023-2024
2024-07-13,region,on,0.29,0.58,11.24,2023-2024
2024-07-13,province,sk,NA,NA,12.24,2023-2024
2024-07-13,region,atlantic,0.23,0.67,12.89,2023-2024
2024-07-13,region,bc,0.27,2.04,18.38,2023-2024
2024-07-13,province,yt,NA,NA,13.79,2023-2024
2024-07-13,region,prairies,0.16,0.58,9.7,2023-2024
2024-07-13,region,qc,1.08,0.38,14.54,2023-2024
2024-07-13,region,territories,0,0,8.27,2023-2024
2024-07-06,province,pe,NA,NA,18.18,2023-2024
2024-07-06,province,ab,NA,NA,10.88,2023-2024
2024-07-06,province,mb,NA,NA,8.19,2023-2024
2024-07-06,province,nb,NA,NA,7.77,2023-2024
2024-07-06,province,nl,NA,NA,15.44,2023-2024
2024-07-06,province,ns,NA,NA,9.63,2023-2024
2024-07-06,province,nt,NA,NA,6.9,2023-2024
2024-07-06,province,nu,NA,NA,6.82,2023-2024
2024-07-06,nation,ca,0.44,0.96,12.19,2023-2024
2024-07-06,province,sk,NA,NA,13.61,2023-2024
2024-07-06,region,prairies,0.33,1.35,11.08,2023-2024
2024-07-06,region,territories,0.85,2.56,9.55,2023-2024
2024-07-06,region,qc,0.81,0.37,13.63,2023-2024
2024-07-06,province,yt,NA,NA,17.5,2023-2024
2024-07-06,region,on,0.22,0.85,9.44,2023-2024
2024-07-06,region,bc,0.28,2.14,17.23,2023-2024
2024-07-06,region,atlantic,0.49,0.32,10.89,2023-2024
2024-06-29,province,pe,NA,NA,27.5,2023-2024
2024-06-29,province,ab,NA,NA,12.08,2023-2024
2024-06-29,province,mb,NA,NA,10.34,2023-2024
2024-06-29,province,nb,NA,NA,6.48,2023-2024
2024-06-29,province,nl,NA,NA,14.74,2023-2024
2024-06-29,province,ns,NA,NA,9.12,2023-2024
2024-06-29,province,nt,NA,NA,5.26,2023-2024
2024-06-29,province,nu,NA,NA,5.88,2023-2024
2024-06-29,nation,ca,0.48,1.14,11.46,2023-2024
2024-06-29,province,sk,NA,NA,13.55,2023-2024
2024-06-29,province,yt,NA,NA,10.71,2023-2024
2024-06-29,region,atlantic,0.24,0.4,10.29,2023-2024
2024-06-29,region,bc,0.31,2.9,15.93,2023-2024
2024-06-29,region,on,0.22,0.71,8.84,2023-2024
2024-06-29,region,prairies,0.36,0.98,12.09,2023-2024
2024-06-29,region,qc,1.09,0.71,11.52,2023-2024
2024-06-29,region,territories,1.3,5.19,7.22,2023-2024
2024-06-22,nation,ca,0.41,1.17,10.58,2023-2024
2024-06-22,province,ab,NA,NA,11.33,2023-2024
2024-06-22,province,mb,NA,NA,7.42,2023-2024
2024-06-22,province,nb,NA,NA,4.3,2023-2024
2024-06-22,province,nl,NA,NA,15.09,2023-2024
2024-06-22,province,ns,NA,NA,7.76,2023-2024
2024-06-22,province,nt,NA,NA,13.04,2023-2024
2024-06-22,province,nu,NA,NA,3.54,2023-2024
2024-06-22,province,pe,NA,NA,6.02,2023-2024
2024-06-22,province,sk,NA,NA,10.74,2023-2024
2024-06-22,region,atlantic,0.12,0.92,8.35,2023-2024
2024-06-22,region,bc,0.22,3.47,14.61,2023-2024
2024-06-22,region,on,0.11,0.32,8.08,2023-2024
2024-06-22,region,prairies,0.28,0.75,10.54,2023-2024
2024-06-22,region,qc,1.11,0.66,11.43,2023-2024
2024-06-22,region,territories,0,6.55,10.34,2023-2024
2024-06-22,province,yt,NA,NA,20.9,2023-2024
2024-06-15,province,pe,NA,NA,13.7,2023-2024
2024-06-15,province,ab,NA,NA,10.94,2023-2024
2024-06-15,province,mb,NA,NA,11.79,2023-2024
2024-06-15,province,nb,NA,NA,4.3,2023-2024
2024-06-15,province,nl,NA,NA,15.96,2023-2024
2024-06-15,province,ns,NA,NA,8.35,2023-2024
2024-06-15,province,nt,NA,NA,15.79,2023-2024
2024-06-15,province,nu,NA,NA,7.44,2023-2024
2024-06-15,nation,ca,0.56,0.96,10.03,2023-2024
2024-06-15,province,sk,NA,NA,9.52,2023-2024
2024-06-15,region,prairies,0.73,1.45,10.8,2023-2024
2024-06-15,region,territories,0,1.81,16.59,2023-2024
2024-06-15,region,qc,1.02,0.76,9.16,2023-2024
2024-06-15,province,yt,NA,NA,33.85,2023-2024
2024-06-15,region,on,0.25,0.45,7.64,2023-2024
2024-06-15,region,bc,0.17,1.81,14.68,2023-2024
2024-06-15,region,atlantic,0.78,0.73,9.2,2023-2024
2024-06-08,province,pe,NA,NA,13.46,2023-2024
2024-06-08,province,ab,NA,NA,11.87,2023-2024
2024-06-08,province,mb,NA,NA,8.9,2023-2024
2024-06-08,province,nb,NA,NA,5.12,2023-2024
2024-06-08,province,nl,NA,NA,14.2,2023-2024
2024-06-08,province,ns,NA,NA,11.46,2023-2024
2024-06-08,province,nt,NA,NA,0,2023-2024
2024-06-08,province,nu,NA,NA,7.06,2023-2024
2024-06-08,nation,ca,0.43,1.15,9.71,2023-2024
2024-06-08,province,sk,NA,NA,7.6,2023-2024
2024-06-08,province,yt,NA,NA,19.44,2023-2024
2024-06-08,region,atlantic,0.25,0.92,10.37,2023-2024
2024-06-08,region,bc,0.14,1.96,14.93,2023-2024
2024-06-08,region,on,0.22,0.55,6.9,2023-2024
2024-06-08,region,prairies,0.34,1.83,10.57,2023-2024
2024-06-08,region,qc,0.93,0.89,8.69,2023-2024
2024-06-08,region,territories,1.14,3.41,8.56,2023-2024
2024-06-01,province,pe,NA,NA,6.19,2023-2024
2024-06-01,nation,ca,0.65,1.48,8.46,2023-2024
2024-06-01,province,mb,NA,NA,8.48,2023-2024
2024-06-01,province,nb,NA,NA,3.81,2023-2024
2024-06-01,province,nl,NA,NA,12.14,2023-2024
2024-06-01,province,ns,NA,NA,7.05,2023-2024
2024-06-01,province,nt,NA,NA,4.76,2023-2024
2024-06-01,province,nu,NA,NA,4.52,2023-2024
2024-06-01,province,ab,NA,NA,10.4,2023-2024
2024-06-01,province,sk,NA,NA,7.2,2023-2024
2024-06-01,region,atlantic,1.05,1.14,7.37,2023-2024
2024-06-01,region,bc,0.31,2.57,11.15,2023-2024
2024-06-01,region,on,0.19,0.64,6.98,2023-2024
2024-06-01,region,prairies,0.35,2.04,9.49,2023-2024
2024-06-01,region,qc,1.35,1.33,8.14,2023-2024
2024-06-01,province,yt,NA,NA,2.38,2023-2024
2024-06-01,region,territories,2.65,1.06,4.13,2023-2024
2024-05-25,province,pe,NA,NA,10.74,2023-2024
2024-05-25,province,ab,NA,NA,9.94,2023-2024
2024-05-25,province,mb,NA,NA,4.93,2023-2024
2024-05-25,province,nb,NA,NA,4.37,2023-2024
2024-05-25,province,nl,NA,NA,9.52,2023-2024
2024-05-25,province,ns,NA,NA,8.25,2023-2024
2024-05-25,province,nt,NA,NA,11.76,2023-2024
2024-05-25,province,nu,NA,NA,3.59,2023-2024
2024-05-25,nation,ca,0.82,1.96,7.88,2023-2024
2024-05-25,province,sk,NA,NA,5.81,2023-2024
2024-05-25,region,prairies,0.54,2.37,8.32,2023-2024
2024-05-25,region,territories,3.26,6.52,3.65,2023-2024
2024-05-25,region,qc,1.97,2.24,6.25,2023-2024
2024-05-25,province,yt,NA,NA,0,2023-2024
2024-05-25,region,on,0.11,0.75,7.97,2023-2024
2024-05-25,region,bc,0.24,2.48,10.89,2023-2024
2024-05-25,region,atlantic,0.84,1.81,7.73,2023-2024
2024-05-18,province,pe,NA,NA,4.6,2023-2024
2024-05-18,province,ab,NA,NA,7.93,2023-2024
2024-05-18,province,mb,NA,NA,9.23,2023-2024
2024-05-18,province,nb,NA,NA,3.91,2023-2024
2024-05-18,province,nl,NA,NA,11.07,2023-2024
2024-05-18,province,ns,NA,NA,10.18,2023-2024
2024-05-18,province,nt,NA,NA,0,2023-2024
2024-05-18,province,nu,NA,NA,5.42,2023-2024
2024-05-18,nation,ca,0.99,3.06,8.17,2023-2024
2024-05-18,province,sk,NA,NA,6.48,2023-2024
2024-05-18,province,yt,NA,NA,6.82,2023-2024
2024-05-18,region,atlantic,1.38,3.19,8.52,2023-2024
2024-05-18,region,bc,0.5,3.17,12.17,2023-2024
2024-05-18,region,on,0.27,1.16,8.81,2023-2024
2024-05-18,region,prairies,0.66,3.39,7.9,2023-2024
2024-05-18,region,qc,1.79,3.93,6.16,2023-2024
2024-05-18,region,territories,8.25,7.73,5.17,2023-2024
2024-05-11,province,pe,NA,NA,5.63,2023-2024
2024-05-11,province,ab,NA,NA,6.81,2023-2024
2024-05-11,province,mb,NA,NA,9.94,2023-2024
2024-05-11,province,nb,NA,NA,3.51,2023-2024
2024-05-11,province,nl,NA,NA,12.01,2023-2024
2024-05-11,province,ns,NA,NA,8.36,2023-2024
2024-05-11,province,nt,NA,NA,0,2023-2024
2024-05-11,province,nu,NA,NA,15.17,2023-2024
2024-05-11,nation,ca,1.07,4.2,7.43,2023-2024
2024-05-11,province,sk,NA,NA,4.18,2023-2024
2024-05-11,region,prairies,0.75,4.65,6.89,2023-2024
2024-05-11,region,territories,5.16,6.57,12.02,2023-2024
2024-05-11,region,qc,2.23,5.21,4.95,2023-2024
2024-05-11,province,yt,NA,NA,2.22,2023-2024
2024-05-11,region,on,0.34,1.63,7.79,2023-2024
2024-05-11,region,bc,0.55,4.77,13.11,2023-2024
2024-05-11,region,atlantic,1.02,4.41,7.71,2023-2024
2024-05-04,province,pe,NA,NA,4.17,2023-2024
2024-05-04,province,ab,NA,NA,6.86,2023-2024
2024-05-04,province,mb,NA,NA,6.45,2023-2024
2024-05-04,province,nb,NA,NA,2.84,2023-2024
2024-05-04,province,nl,NA,NA,9.49,2023-2024
2024-05-04,province,ns,NA,NA,6.23,2023-2024
2024-05-04,province,nt,NA,NA,0,2023-2024
2024-05-04,province,nu,NA,NA,14.44,2023-2024
2024-05-04,nation,ca,1.27,5.32,6.48,2023-2024
2024-05-04,province,sk,NA,NA,5.35,2023-2024
2024-05-04,province,yt,NA,NA,17.65,2023-2024
2024-05-04,region,atlantic,1.33,4.79,5.9,2023-2024
2024-05-04,region,bc,0.82,5.12,10.6,2023-2024
2024-05-04,region,on,0.4,2.87,7.96,2023-2024
2024-05-04,region,prairies,0.8,6.14,6.47,2023-2024
2024-05-04,region,qc,2.66,6.6,3.49,2023-2024
2024-05-04,region,territories,5.7,5.18,13.81,2023-2024
2024-04-27,nation,ca,1.47,5.86,5.53,2023-2024
2024-04-27,province,ab,NA,NA,5.42,2023-2024
2024-04-27,province,mb,NA,NA,5.45,2023-2024
2024-04-27,province,nb,NA,NA,4.02,2023-2024
2024-04-27,province,nl,NA,NA,14.1,2023-2024
2024-04-27,province,ns,NA,NA,7.27,2023-2024
2024-04-27,province,nt,NA,NA,8,2023-2024
2024-04-27,province,nu,NA,NA,9.24,2023-2024
2024-04-27,province,pe,NA,NA,2.7,2023-2024
2024-04-27,province,sk,NA,NA,4.59,2023-2024
2024-04-27,province,yt,NA,NA,3.45,2023-2024
2024-04-27,region,atlantic,1.13,5.36,7.53,2023-2024
2024-04-27,region,bc,1.02,5.56,9.32,2023-2024
2024-04-27,region,on,0.64,2.92,5.46,2023-2024
2024-04-27,region,prairies,1.26,6.9,5.27,2023-2024
2024-04-27,region,qc,2.6,7.28,3.55,2023-2024
2024-04-27,region,territories,8.96,4.48,8.4,2023-2024
2024-04-20,nation,ca,1.68,6.32,4.81,2023-2024
2024-04-20,province,ab,NA,NA,5.01,2023-2024
2024-04-20,province,mb,NA,NA,7.46,2023-2024
2024-04-20,province,nb,NA,NA,3.98,2023-2024
2024-04-20,province,nl,NA,NA,12.03,2023-2024
2024-04-20,province,ns,NA,NA,6.04,2023-2024
2024-04-20,province,nt,NA,NA,0,2023-2024
2024-04-20,province,nu,NA,NA,7.93,2023-2024
2024-04-20,province,pe,NA,NA,4.63,2023-2024
2024-04-20,province,sk,NA,NA,3.71,2023-2024
2024-04-20,region,atlantic,1.74,7.16,6.5,2023-2024
2024-04-20,region,bc,1.67,4.54,9.02,2023-2024
2024-04-20,region,on,0.67,3.93,4.61,2023-2024
2024-04-20,region,prairies,1.56,6.75,5.22,2023-2024
2024-04-20,region,qc,2.51,8.04,2.39,2023-2024
2024-04-20,region,territories,8.9,7.33,5.56,2023-2024
2024-04-20,province,yt,NA,NA,0,2023-2024
2024-04-13,nation,ca,1.79,7.83,4.91,2023-2024
2024-04-13,province,nt,NA,NA,3.45,2023-2024
2024-04-13,province,ns,NA,NA,5.94,2023-2024
2024-04-13,province,nl,NA,NA,12.98,2023-2024
2024-04-13,province,pe,NA,NA,3.47,2023-2024
2024-04-13,province,nb,NA,NA,3.65,2023-2024
2024-04-13,province,mb,NA,NA,8.12,2023-2024
2024-04-13,province,ab,NA,NA,4.69,2023-2024
2024-04-13,province,nu,NA,NA,6.9,2023-2024
2024-04-13,region,on,0.64,5.17,5.18,2023-2024
2024-04-13,province,sk,NA,NA,4.7,2023-2024
2024-04-13,region,atlantic,2.06,7.77,6.38,2023-2024
2024-04-13,region,bc,1.26,4.31,9.24,2023-2024
2024-04-13,region,prairies,1.99,8.6,5.33,2023-2024
2024-04-13,region,qc,2.57,9.94,2.29,2023-2024
2024-04-13,region,territories,7.69,14.53,5.93,2023-2024
2024-04-13,province,yt,NA,NA,2.63,2023-2024
2024-04-06,province,pe,NA,NA,3.25,2023-2024
2024-04-06,province,ab,NA,NA,3.73,2023-2024
2024-04-06,province,mb,NA,NA,6.49,2023-2024
2024-04-06,province,nb,NA,NA,4.31,2023-2024
2024-04-06,province,nl,NA,NA,8.62,2023-2024
2024-04-06,province,ns,NA,NA,6.49,2023-2024
2024-04-06,province,nt,NA,NA,2.86,2023-2024
2024-04-06,province,nu,NA,NA,6.63,2023-2024
2024-04-06,nation,ca,2.08,9.04,4.73,2023-2024
2024-04-06,province,sk,NA,NA,4.77,2023-2024
2024-04-06,region,prairies,2.04,10.71,4.46,2023-2024
2024-04-06,region,territories,8.6,21.27,5.13,2023-2024
2024-04-06,region,qc,3.07,10.69,2.38,2023-2024
2024-04-06,province,yt,NA,NA,1.75,2023-2024
2024-04-06,region,on,0.69,6.14,4.63,2023-2024
2024-04-06,region,bc,2.02,5.27,10.54,2023-2024
2024-04-06,region,atlantic,2.76,9.64,6.01,2023-2024
2024-03-30,province,pe,NA,NA,7.01,2023-2024
2024-03-30,province,ab,NA,NA,4.57,2023-2024
2024-03-30,province,mb,NA,NA,6.64,2023-2024
2024-03-30,province,nb,NA,NA,4.5,2023-2024
2024-03-30,province,nl,NA,NA,11.07,2023-2024
2024-03-30,province,ns,NA,NA,6.66,2023-2024
2024-03-30,province,nt,NA,NA,12,2023-2024
2024-03-30,province,nu,NA,NA,7.87,2023-2024
2024-03-30,nation,ca,2.32,9.31,4.85,2023-2024
2024-03-30,province,sk,NA,NA,4.8,2023-2024
2024-03-30,province,yt,NA,NA,0,2023-2024
2024-03-30,region,atlantic,3.14,11.07,6.85,2023-2024
2024-03-30,region,bc,1.83,6.22,9.25,2023-2024
2024-03-30,region,on,0.58,5.73,4.28,2023-2024
2024-03-30,region,prairies,2.2,11.78,4.98,2023-2024
2024-03-30,region,qc,3.78,10.17,2.69,2023-2024
2024-03-30,region,territories,10.96,24.12,7.35,2023-2024
2024-03-23,province,pe,NA,NA,9.87,2023-2024
2024-03-23,province,ab,NA,NA,5.72,2023-2024
2024-03-23,province,mb,NA,NA,8.91,2023-2024
2024-03-23,province,nb,NA,NA,5.48,2023-2024
2024-03-23,nation,ca,2.49,9.12,5.17,2023-2024
2024-03-23,province,ns,NA,NA,8.54,2023-2024
2024-03-23,province,nt,NA,NA,5,2023-2024
2024-03-23,province,nu,NA,NA,5.17,2023-2024
2024-03-23,province,nl,NA,NA,9.37,2023-2024
2024-03-23,province,sk,NA,NA,4.98,2023-2024
2024-03-23,region,atlantic,3.53,10.88,7.74,2023-2024
2024-03-23,region,bc,2.81,7.54,9.8,2023-2024
2024-03-23,region,on,0.49,6.7,4.26,2023-2024
2024-03-23,region,prairies,2.94,10.81,6.15,2023-2024
2024-03-23,region,qc,3.33,9.37,2.25,2023-2024
2024-03-23,region,territories,7.69,22.69,5.25,2023-2024
2024-03-23,province,yt,NA,NA,6.06,2023-2024
2024-03-16,province,nu,NA,NA,8.88,2023-2024
2024-03-16,nation,ca,3.18,9.78,6.13,2023-2024
2024-03-16,province,ab,NA,NA,6.28,2023-2024
2024-03-16,province,mb,NA,NA,12.07,2023-2024
2024-03-16,province,nb,NA,NA,3.83,2023-2024
2024-03-16,province,nl,NA,NA,6.55,2023-2024
2024-03-16,province,ns,NA,NA,9.72,2023-2024
2024-03-16,province,nt,NA,NA,3.03,2023-2024
2024-03-16,province,pe,NA,NA,7.64,2023-2024
2024-03-16,region,territories,21.05,9.21,7.51,2023-2024
2024-03-16,province,yt,NA,NA,4.35,2023-2024
2024-03-16,region,atlantic,5.13,10.98,6.9,2023-2024
2024-03-16,region,bc,3.66,8.05,11.63,2023-2024
2024-03-16,region,on,0.88,7.74,5.47,2023-2024
2024-03-16,region,prairies,3.43,9.61,7.36,2023-2024
2024-03-16,region,qc,3.58,11.68,3.03,2023-2024
2024-03-16,province,sk,NA,NA,5.96,2023-2024
2024-03-09,nation,ca,3.64,10.67,6.24,2023-2024
2024-03-09,province,nt,NA,NA,4.55,2023-2024
2024-03-09,province,ns,NA,NA,10.11,2023-2024
2024-03-09,province,nl,NA,NA,6.35,2023-2024
2024-03-09,province,pe,NA,NA,4.48,2023-2024
2024-03-09,province,nb,NA,NA,5.85,2023-2024
2024-03-09,province,mb,NA,NA,12.46,2023-2024
2024-03-09,province,ab,NA,NA,6.58,2023-2024
2024-03-09,province,nu,NA,NA,6.5,2023-2024
2024-03-09,region,on,0.89,8.98,4.67,2023-2024
2024-03-09,province,sk,NA,NA,6.77,2023-2024
2024-03-09,region,atlantic,6.52,13.38,7.42,2023-2024
2024-03-09,region,bc,3.96,7.14,12.31,2023-2024
2024-03-09,region,prairies,3.59,7.92,7.71,2023-2024
2024-03-09,region,qc,4.09,14.11,3.46,2023-2024
2024-03-09,region,territories,33.91,12.12,6.25,2023-2024
2024-03-09,province,yt,NA,NA,7.89,2023-2024
2024-03-02,province,sk,NA,NA,8.11,2023-2024
2024-03-02,province,nb,NA,NA,6.91,2023-2024
2024-03-02,province,nl,NA,NA,7.55,2023-2024
2024-03-02,province,ns,NA,NA,7.61,2023-2024
2024-03-02,province,nt,NA,NA,6.82,2023-2024
2024-03-02,province,nu,NA,NA,7.56,2023-2024
2024-03-02,province,pe,NA,NA,3.18,2023-2024
2024-03-02,region,on,1.23,8.62,6.21,2023-2024
2024-03-02,province,yt,NA,NA,3.7,2023-2024
2024-03-02,region,atlantic,6.42,11.26,7.02,2023-2024
2024-03-02,region,bc,4.32,7.21,11.76,2023-2024
2024-03-02,region,prairies,4.35,7.4,8.43,2023-2024
2024-03-02,region,qc,3.99,15.2,4.88,2023-2024
2024-03-02,region,territories,26.51,15.66,6.45,2023-2024
2024-03-02,province,ab,NA,NA,7.65,2023-2024
2024-03-02,province,mb,NA,NA,11.29,2023-2024
2024-03-02,nation,ca,3.79,10.75,7.04,2023-2024
2024-02-24,province,ns,NA,NA,9.54,2023-2024
2024-02-24,province,pe,NA,NA,10.5,2023-2024
2024-02-24,region,territories,29.41,10.11,10.25,2023-2024
2024-02-24,nation,ca,4.78,11.17,7.49,2023-2024
2024-02-24,province,ab,NA,NA,7.57,2023-2024
2024-02-24,province,mb,NA,NA,11.64,2023-2024
2024-02-24,province,nb,NA,NA,7.71,2023-2024
2024-02-24,province,nl,NA,NA,5.82,2023-2024
2024-02-24,province,nt,NA,NA,3.39,2023-2024
2024-02-24,province,nu,NA,NA,11.11,2023-2024
2024-02-24,province,sk,NA,NA,9.27,2023-2024
2024-02-24,province,yt,NA,NA,14.08,2023-2024
2024-02-24,region,atlantic,7.18,10.3,8.23,2023-2024
2024-02-24,region,bc,5.57,7.62,12.45,2023-2024
2024-02-24,region,on,1.14,8.72,6.82,2023-2024
2024-02-24,region,prairies,6.83,6.71,8.66,2023-2024
2024-02-24,region,qc,4.55,16.85,5.1,2023-2024
2024-02-17,province,mb,NA,NA,10.87,2023-2024
2024-02-17,province,ns,NA,NA,9.87,2023-2024
2024-02-17,province,nb,NA,NA,8.19,2023-2024
2024-02-17,province,nl,NA,NA,9.21,2023-2024
2024-02-17,province,ab,NA,NA,8.97,2023-2024
2024-02-17,nation,ca,4.49,11.61,8.12,2023-2024
2024-02-17,province,pe,NA,NA,6.22,2023-2024
2024-02-17,province,nt,NA,NA,0,2023-2024
2024-02-17,province,nu,NA,NA,6.42,2023-2024
2024-02-17,province,sk,NA,NA,8.49,2023-2024
2024-02-17,region,bc,4.91,8.21,11.04,2023-2024
2024-02-17,region,prairies,6.04,5.2,9.21,2023-2024
2024-02-17,region,on,1.16,9.27,7.48,2023-2024
2024-02-17,region,qc,4.56,18.13,6.64,2023-2024
2024-02-17,region,territories,27.59,12.41,7.07,2023-2024
2024-02-17,region,atlantic,8.12,11.52,8.92,2023-2024
2024-02-17,province,yt,NA,NA,13.21,2023-2024
2024-02-10,province,pe,NA,NA,2.5,2023-2024
2024-02-10,nation,ca,5.21,12.12,8.79,2023-2024
2024-02-10,province,ab,NA,NA,9.89,2023-2024
2024-02-10,province,mb,NA,NA,10.72,2023-2024
2024-02-10,province,nb,NA,NA,8.6,2023-2024
2024-02-10,province,nl,NA,NA,9.11,2023-2024
2024-02-10,province,ns,NA,NA,9.72,2023-2024
2024-02-10,province,nt,NA,NA,9.68,2023-2024
2024-02-10,province,nu,NA,NA,5.83,2023-2024
2024-02-10,region,atlantic,10.07,14.37,8.8,2023-2024
2024-02-10,province,sk,NA,NA,10.27,2023-2024
2024-02-10,province,yt,NA,NA,8.89,2023-2024
2024-02-10,region,bc,6.27,9.23,10.74,2023-2024
2024-02-10,region,on,1.62,8.73,8.48,2023-2024
2024-02-10,region,prairies,6.74,5.06,10.12,2023-2024
2024-02-10,region,qc,4.6,19.06,7.33,2023-2024
